AF-A0A537DX13-F1-model_v4.pdb	AF-A0A2S0M4X3-F1-model_v4.pdb
AF-A0A537DX13-F1-model_v4.pdb	AF-A0A3M7L4V4-F1-model_v4.pdb
AF-A0A537DX13-F1-model_v4.pdb	AF-A0A4V4JUQ6-F1-model_v4.pdb
AF-A0A537DX13-F1-model_v4.pdb	AF-A0A0H3NWM9-F1-model_v4.pdb
AF-A0A537DX13-F1-model_v4.pdb	AF-A0A3B3SKP8-F1-model_v4.pdb
AF-A0A537DX13-F1-model_v4.pdb	AF-A0A1E7F1A4-F1-model_v4.pdb
AF-A0A537DX13-F1-model_v4.pdb	AF-A0A6G3LJE9-F1-model_v4.pdb
AF-A0A537DX13-F1-model_v4.pdb	AF-A0A7R9ZXI2-F1-model_v4.pdb
AF-A0A537DX13-F1-model_v4.pdb	AF-A0A6P4YSJ0-F1-model_v4.pdb
AF-A0A537DX13-F1-model_v4.pdb	AF-A0A1S3JZN0-F1-model_v4.pdb
AF-A0A537DX13-F1-model_v4.pdb	AF-A0A444V4R9-F1-model_v4.pdb
AF-A0A537DX13-F1-model_v4.pdb	AF-A0A4W4GN42-F1-model_v4.pdb
AF-A0A537DX13-F1-model_v4.pdb	AF-A0A0N4Y8W1-F1-model_v4.pdb
AF-A0A537DX13-F1-model_v4.pdb	AF-A0A401S1Y1-F1-model_v4.pdb
AF-A0A537DX13-F1-model_v4.pdb	AF-A0A553P8H5-F1-model_v4.pdb
AF-A0A537DX13-F1-model_v4.pdb	AF-A0A6B0R4D6-F1-model_v4.pdb
AF-A0A537DX13-F1-model_v4.pdb	AF-Q75Z89-F1-model_v4.pdb
AF-A0A537DX13-F1-model_v4.pdb	AF-A0A6G0YCE6-F1-model_v4.pdb
AF-A0A537DX13-F1-model_v4.pdb	AF-A0A6G1AKB6-F1-model_v4.pdb
AF-A0A537DX13-F1-model_v4.pdb	AF-A0A6P6R5Z4-F1-model_v4.pdb
AF-A0A537DX13-F1-model_v4.pdb	AF-A0A6P7M894-F1-model_v4.pdb
AF-A0A537DX13-F1-model_v4.pdb	AF-A0A3Q2QFU2-F1-model_v4.pdb
AF-A0A537DX13-F1-model_v4.pdb	AF-A0A673K2I5-F1-model_v4.pdb
AF-A0A537DX13-F1-model_v4.pdb	AF-A6XB56-F1-model_v4.pdb
AF-A0A537DX13-F1-model_v4.pdb	AF-P41149-F1-model_v4.pdb
AF-A0A537DX13-F1-model_v4.pdb	AF-Q0Z8I9-F1-model_v4.pdb
AF-A0A537DX13-F1-model_v4.pdb	AF-W5LSA5-F1-model_v4.pdb
AF-A0A537DX13-F1-model_v4.pdb	AF-A0A6P8I7K8-F1-model_v4.pdb
AF-A0A537DX13-F1-model_v4.pdb	AF-A0A3M6TTB8-F1-model_v4.pdb
AF-A0A537DX13-F1-model_v4.pdb	AF-A0A3M6USK2-F1-model_v4.pdb
AF-A0A537DX13-F1-model_v4.pdb	AF-A0A6P8IH92-F1-model_v4.pdb
AF-A0A537DX13-F1-model_v4.pdb	AF-A0A0M3IB76-F1-model_v4.pdb
AF-A0A537DX13-F1-model_v4.pdb	AF-A0A7D9E914-F1-model_v4.pdb
AF-A0A537DX13-F1-model_v4.pdb	AF-A0A814J2A7-F1-model_v4.pdb
AF-A0A537DX13-F1-model_v4.pdb	AF-A7SFD2-F1-model_v4.pdb
AF-A0A537DX13-F1-model_v4.pdb	AF-A0A7D5J3Z6-F1-model_v4.pdb
AF-A0A537DX13-F1-model_v4.pdb	AF-A7SNV7-F1-model_v4.pdb
AF-A0A537DX13-F1-model_v4.pdb	AF-C3ZET9-F1-model_v4.pdb
AF-A0A537DX13-F1-model_v4.pdb	AF-F1S8F0-F1-model_v4.pdb
AF-A0A537DX13-F1-model_v4.pdb	AF-R7TME8-F1-model_v4.pdb
AF-A0A537DX13-F1-model_v4.pdb	AF-A0A183I943-F1-model_v4.pdb
AF-A0A537DX13-F1-model_v4.pdb	AF-T1EZY6-F1-model_v4.pdb
AF-A0A537DX13-F1-model_v4.pdb	AF-A0A7V8ZK04-F1-model_v4.pdb
AF-A0A537DX13-F1-model_v4.pdb	AF-R7UBN6-F1-model_v4.pdb
AF-A0A537DX13-F1-model_v4.pdb	AF-A0A0R3W6P7-F1-model_v4.pdb
AF-A0A537DX13-F1-model_v4.pdb	AF-R7UQR5-F1-model_v4.pdb
AF-A0A537DX13-F1-model_v4.pdb	AF-A0A5J5EQ76-F1-model_v4.pdb
AF-A0A537DX13-F1-model_v4.pdb	AF-A0A192ZJ66-F1-model_v4.pdb
AF-A0A537DX13-F1-model_v4.pdb	AF-A0A7J3DM58-F1-model_v4.pdb
AF-A0A537DX13-F1-model_v4.pdb	AF-A0A1X7V8B4-F1-model_v4.pdb
AF-A0A537DX13-F1-model_v4.pdb	AF-A0A814J3X8-F1-model_v4.pdb
AF-A0A537DX13-F1-model_v4.pdb	AF-A0A671KQG8-F1-model_v4.pdb
AF-A0A537DX13-F1-model_v4.pdb	AF-A0A3B1K9W8-F1-model_v4.pdb
AF-A0A537DX13-F1-model_v4.pdb	AF-A0A7S7M9V6-F1-model_v4.pdb
AF-A0A537DX13-F1-model_v4.pdb	AF-S7UWM7-F1-model_v4.pdb
AF-A0A537DX13-F1-model_v4.pdb	AF-B4S6T4-F1-model_v4.pdb
AF-A0A537PAB8-F1-model_v4.pdb	AF-A0A537PAB8-F1-model_v4.pdb
AF-A0A7C3NH94-F1-model_v4.pdb	AF-A0A7C3NH94-F1-model_v4.pdb
AF-A0A7C3NH94-F1-model_v4.pdb	AF-A0A2E0MMP8-F1-model_v4.pdb
AF-A0A7C3NH94-F1-model_v4.pdb	AF-A0A3C0FQH9-F1-model_v4.pdb
AF-A0A7C3NH94-F1-model_v4.pdb	AF-A0A2V9KZ39-F1-model_v4.pdb
AF-A0A7C3NH94-F1-model_v4.pdb	AF-A0A7V8A495-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A7C7XSQ8-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A061R077-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A2G9NFL1-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-J3L6F6-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A520A9S4-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A1G9T8K3-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A1F7NEL0-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A1Q7X4V6-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A2V6WDJ0-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A0S6UMX4-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A2G4GAC7-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A381NZ84-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A6J6Z3W7-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A6J7EKI0-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A3M1WDP7-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A2A5D771-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A7W0VK59-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A225NTR5-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A0P1FKN0-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A1F9TY40-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-K2GJZ8-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A1F7L6V9-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A0T5ZR58-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A2V7AN86-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A7C1FVZ4-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A7K4FI08-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A6I1R2C5-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-T1A6J3-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A829XS37-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A1T4PCT8-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A431LJ57-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A7X0DBE5-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A9FVY3-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A2V7DR85-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A2A5BJT3-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A1H4E8C4-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A2E4XUD4-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A2D6BPY5-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A3B9INL7-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A3M2DEV9-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A1L6L7V7-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A7Y5GSA1-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-W4LNX1-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A2V7E0H0-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A4U1J120-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A521JUM5-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A7C7YTH5-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A850BFD8-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A1F4EKF6-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A0D8BH94-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A1F7MR92-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A2M9G4B5-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A2V6PQM4-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A3D4TC89-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A661XQ76-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A7W9DG29-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A142GWU5-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A366EEF1-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A1Y1J0V1-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A228I073-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-N6YGL1-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-Q3HW56-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-Q8VUU1-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A3N1CYR6-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-B5HTB5-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A2S6RC05-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A2E4EVS0-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A317DU03-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A382DZB3-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A4Q3N6S0-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-D3D0U5-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A150A7R0-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A1V4Q6K1-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A2V9VYG6-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A4R1I2R8-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A6F9EAN3-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A4Q5XGQ9-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A4S3K2V9-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A0C1ND45-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A7I7YZR8-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A7Y5KSW2-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A535XKN7-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A0E3WCG5-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A7V5C2H4-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-B9L559-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A2Z2HU31-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A355WM48-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A2X4USM8-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A3D1RUJ4-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A4Q7WNW8-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A6I4KMV3-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A7K2MJV7-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A7V8YGL1-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A7C2KQL7-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A150PYM7-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A1H4QX60-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A2D8Q458-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A4Q6XAD3-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A536S527-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A5J6PFV0-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-H2JLE7-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A1F2SS04-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A1Q7DG84-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A2S9GYJ0-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A537MNX4-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A854EDS8-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A5J6L5B5-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A651GG80-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A853EQU8-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-J1H817-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A538G3N3-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A0K2RNA5-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A3C1R532-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A3S4KCE1-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A6G3WX77-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A7V5V331-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A7X7S5H9-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A7W1JW63-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A401ZI29-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A535A749-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A7W0TSW6-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A3B1AAX2-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A0S2F5M9-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A1M7RN32-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A2E5FGP2-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A1F8RC89-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A4Q8BX13-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A522GB17-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A2D9I0J0-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A5Q0SIC0-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A3B9M6X5-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A536RMG0-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A2P6VTN0-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A3N6P0F7-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A7V3BPT2-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-T1B1B3-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A3D1TS37-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A3P1STZ2-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A4U1JH75-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A1H0WYG7-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A1C6S2Z8-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A2S4Q7E6-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A1W9HG74-F1-model_v4.pdb
AF-A0A7C7XSQ8-F1-model_v4.pdb	AF-A0A2E7UN39-F1-model_v4.pdb
